충전소아이디,충전소명,충전소주소,상세주소,위도,경도,이용가능시간,연락처,등록일자
5064,연세세브란스 에비슨의생명 연구센터,서울특별시 서대문구 신촌동 134,지하2층,37.56401897,126.9423457,24시간,1899-2100,2021-11-15
5065,덕흥동 공영주차장,광주광역시 서구 덕흥동 570,덕흥동 공영주차장,35.1656122,126.8376222,24시간,1899-2100,2021-11-15
5066,남사 현대글로비스(전용),경기도 용인시 처인구 남사읍 북리 54-10,현대 리바트 내 물류창고 도크,37.14086371,127.1598769,24시간,1899-2100,2021-11-15
5067,빛나는 청춘 발산 공영주차장,광주광역시 서구 양동 438-79,빛나는 청춘 발산 공영주차장,35.16032856,126.8913063,24시간,1899-2100,2021-11-15
5068,무주장례식장 충전소,전북특별자치도 무주군 무주읍 당산리 623,무주장례식장,36.006445,127.672074,24시간,1899-2100,2021-11-15
5069,무주의료원 충전소,전북특별자치도 무주군 무주읍 당산리 701,무주의료원,36.00508901,127.671689,24시간,1899-2100,2021-11-15
5071,전민평생학습센터,"대전광역시 유성구 엑스포로 438 (문지동, 전민평생학습센터)",센터 건물 지상주차장,36.39510977,127.4052523,24시간,1899-2100,2021-11-17
5072,카이스트 문지캠퍼스,대전광역시 유성구 문지동 103-6,학부동 뒤편 지상주차장,36.39350047,127.4004538,24시간,1899-2100,2021-11-17
5073,법동생활체육공영주차장,대전광역시 대덕구 법동 439-1,법동생활체육공영주차장,36.37438701,127.4282876,24시간,1899-2100,2021-11-17
5074,남문공용주차장II,충청남도 태안군 태안읍 남문리 156-3,옥외주차장,36.75208143,126.2967198,24시간,1899-2100,2021-11-17
5075,한국수자원공사,"대전광역시 대덕구 신탄진로 200 (연축동, 한국수자원공사)",수자원공사 외부인 주차장,36.39757112,127.4234265,24시간,1899-2100,2021-11-17
5076,태안보건의료원,충청남도 태안군 태안읍 평천리 698-6,,36.75217848,126.322769,24시간,1899-2100,2021-11-17
5077,태안화력주차장,충청남도 태안군 원북면 방갈리 831,,36.9035149,126.2310583,24시간,1899-2100,2021-11-17
5078,원산도공영주차장,충청남도 보령시 오천면 원산도리 746-8,,36.36924393,126.426684,24시간,1899-2100,2021-11-17
5080,계양구청 문화회관,인천광역시 계양구 계산동 724,장미공원 입구 쪽 지상주차장,37.54664494,126.7180026,24시간,1899-2100,2021-11-17
5081,계산택지1 공영주차장,인천광역시 계양구 계산동 1060,계산택지1 공영주차장,37.54104892,126.7371717,24시간,1899-2100,2021-11-17
5082,중소벤처기업진흥공단,경상남도 진주시 충무공동 16-4,지상주차장,35.17937933,128.1389355,24시간,1899-2100,2021-11-17
5083,한국국토정보공사,경상남도 사천시 용현면 덕곡리 707,국토정보공사 주차장옆,35.00203,128.06497,24시간,1899-2100,2021-11-17
5084,구미세무서,경상북도 구미시 공단동 174,주차장 태양광충전소 인버터측 3면,36.11190616,128.3850662,24시간,1899-2100,2021-11-17
5085,경상북도청,경상북도 안동시 풍천면 갈전리 1155,주차장3,36.57576705,128.5088162,24시간,1899-2100,2021-11-17
5086,산청군청,경상남도 산청군 산청읍 옥산리 465-3,제2주차장,35.41488829,127.8733414,24시간,1899-2100,2021-11-18
5087,새마을금고역사관,경상남도 산청군 산청읍 지리 590,하단의 지상주차장,35.41993398,127.8819207,24시간,1899-2100,2021-11-18
5088,금서면보건지소,경상남도 산청군 금서면 주상리 248-7,주차장입구 왼쪽,35.46178648,127.7933996,24시간,1899-2100,2021-11-18
5089,신안면사무소,경상남도 산청군 신안면 하정리 606-8,신안보건지소 주차장,35.30410891,127.9738116,24시간,1899-2100,2021-11-18
5090,밀양구치소,경상남도 밀양시 부북면 용지리 26,밀양구치소 고객주차장,35.51277062,128.7414509,24시간,1899-2100,2021-11-18
5091,생초시장,경상남도 산청군 생초면 어서리 259,생초초등학교 맞은편 공터,35.4942133,127.8359824,24시간,1899-2100,2021-11-18
5092,홍화원휴게소,경상남도 산청군 신안면 외송리 621-10,주차장 오른쪽,35.34943342,127.9351897,24시간,1899-2100,2021-11-18
5093,산청함양사건추모공원,경상남도 산청군 금서면 방곡리 722-6,주차장,35.42693503,127.7807441,24시간,1899-2100,2021-11-18
5094,모현동 행정복지센터,전북특별자치도 익산시 모현동1가 475-5,주차장,35.94825348,126.9453984,24시간,1899-2100,2021-11-18
5095,마동도서관,전북특별자치도 익산시 마동 57-4,주차장,35.93967,126.969324,24시간,1899-2100,2021-11-18
5096,익산교육지원청,전북특별자치도 익산시 마동 291,주차장,35.93800493,126.9604058,24시간,1899-2100,2021-11-18
5097,춘포면사무소,전북특별자치도 익산시 춘포면 춘포리 33-4,주차장,35.90117655,127.005305,24시간,1899-2100,2021-11-18
5098,통영시청2청사,경상남도 통영시 무전동 376-1,통영시청2청사 주차장,34.85589043,128.4309372,24시간,1899-2100,2021-11-18
5099,국민건강보험공단,경상남도 진주시 충무공동 19-2,지상주차장,35.17825216,128.1356348,24시간,1899-2100,2021-11-18
5100,중앙관세분석소,경상남도 진주시 충무공동 16-1,지상주차장,35.18024103,128.1354731,24시간,1899-2100,2021-11-18
5101,진주교도소,경상남도 진주시 대곡면 광석리 700,입구 방문객 주차장,35.28154372,128.1618086,24시간,1899-2100,2021-11-18
5102,한국도로공사 진주지사,경상남도 진주시 호탄동 530,지상주차장,35.16419588,128.1199611,24시간,1899-2100,2021-11-18
5103,한빛장례식장,경상남도 진주시 상평동 164-2,한빛장례식장 옆 주차건물 1층,35.17122115,128.1190256,24시간,1899-2100,2021-11-18
5104,용전주유소,경상남도 밀양시 산내면 용전리 37-1,주유소 입구쪽,35.56174401,128.8610301,24시간,1899-2100,2021-11-19
5105,웅동2동 민원센터,경상남도 창원시 진해구 용원동 1339-1,웅동2동 민원센터 주차장,35.10107,128.8145,24시간,1899-2100,2021-11-19
5106,남해읍 하수처리장,경상남도 남해군 남해읍 남변리 138,지상주차장,34.83729229,127.9056428,24시간,1899-2100,2021-11-19
5107,한들생태환경주차장(A),경상남도 함양군 함양읍 용평리 634-4,경상남도 함양군 함양읍 용평리 634,35.52088225,127.733438,24시간,1899-2100,2021-11-19
5108,한들생태환경주차장(B),경상남도 함양군 함양읍 용평리 656,한들생태환경주차장,35.51770251,127.7320311,24시간,1899-2100,2021-11-19
5109,대봉캠핑랜드주차장,경상남도 함양군 병곡면 원산리 산 1-4,대봉캠핑랜드주차장,35.58708029,127.6793568,24시간,1899-2100,2021-11-19
5110,연암체육관,경상남도 함양군 안의면 석천리 121-1,연암체육관주차장,35.62859936,127.8175697,24시간,1899-2100,2021-11-19
5111,서상시장,경상남도 함양군 서상면 도천리 1074-1,서상시장주차장,35.67980064,127.6880647,24시간,1899-2100,2021-11-19
5112,마천버스정류장주차장,경상남도 함양군 마천면 가흥리 303-3,마천버스정류장주차장,35.39742224,127.6671866,24시간,1899-2100,2021-11-19
5113,전북은행 본점,전북특별자치도 전주시 덕진구 금암동 669-2,야외주차장,35.840118,127.131503,24시간,1899-2100,2021-11-19
5114,한국전자기술연구원,전북특별자치도 전주시 덕진구 팔복동2가 820,야외주차장,35.8583926,127.0822722,24시간,1899-2100,2021-11-19
5115,남해읍 공영주차장,경상남도 남해군 남해읍 북변리 264-4,공영주차장,34.84048761,127.8980495,24시간,1899-2100,2021-11-19
5116,파독전시관 주차장,경상남도 남해군 삼동면 봉화리 2572,지상주차장,34.80080363,128.0378579,24시간,1899-2100,2021-11-19
5117,캠틱종합기술원,전북특별자치도 전주시 덕진구 팔복동2가 750-1,지하 1층,35.86221622,127.0809121,24시간,1899-2100,2021-11-19
5118,전주시온성교회,전북특별자치도 전주시 덕진구 진북동 301-26,야외주차장,35.8285488,127.1397131,24시간,1899-2100,2021-11-19
5119,송천동원예농협,전북특별자치도 전주시 덕진구 송천동2가 506-1,공판장 후정 주차장,35.8666191,127.1176803,24시간,1899-2100,2021-11-19
5120,전북바이오융합산업진흥원,전북특별자치도 전주시 덕진구 장동 452-69,야외주차장,35.85158012,127.060606,24시간,1899-2100,2021-11-19
5121,전기공사협회,전북특별자치도 전주시 덕진구 호성동1가 591-3,야외주차장,35.8622958,127.1526557,24시간,1899-2100,2021-11-19
5123,춘장대 해수욕장,충청남도 서천군 서면 도둔리 1-3,춘장대 공영 주차장,36.16311595,126.5272717,24시간,1899-2100,2021-11-19
5124,옥동공영주차장,경상북도 안동시 옥동 792-2,주자창1층,36.56147459,128.7013243,24시간,1899-2100,2021-11-22
5125,안동그랜드호텔,경상북도 안동시 성곡동 1569,건물뒤쪽 주차장,36.56741002,128.7805968,24시간,1899-2100,2021-11-22
5126,서면 스포츠파크 공영주차장,경상남도 남해군 서면 서상리 1182-4,지상주차장,34.80740588,127.8336422,24시간,1899-2100,2021-11-22
5127,케이프타운상가,경상남도 창원시 성산구 반지동 78,케이프타운지하주차장,35.2397,128.66287,24시간,1899-2100,2021-11-22
5128,봉암사,경상북도 문경시 가은읍 원북리 349-8,최치원유적지 실외주차장,36.69297922,128.0181451,24시간,1899-2100,2021-11-22
5129,산북면행정복지센터,경상북도 문경시 산북면 대상리 9-3,금산문화센터 실외 주차장,36.65664532,128.2602168,24시간,1899-2100,2021-11-22
5130,농암면행정복지센터,경상북도 문경시 농암면 농암리 219,주차장,36.60099139,128.0029417,24시간,1899-2100,2021-11-22
5131,영강체육공원,경상북도 문경시 흥덕동 77-2,입구 앞 실외주차장,36.60239683,128.2123758,24시간,1899-2100,2021-11-22
5132,호계면행정복지센터,경상북도 문경시 호계면 막곡리 166-1,호계보건지소 실외 주차장,36.63080151,128.2067974,24시간,1899-2100,2021-11-22
5133,신기복지회관,경상북도 문경시 신기동 81-1,주차장,36.63768049,128.1693815,24시간,1899-2100,2021-11-22
5134,동로면행정복지센터,경상북도 문경시 동로면 적성리 533,주차장,36.77327536,128.3149676,24시간,1899-2100,2021-11-22
5135,대동백화점,경상남도 창원시 성산구 상남동 44-1,대동백화점 지하주차장,35.22034,128.69089,24시간,1899-2100,2021-11-22
5136,성주동170공영주차장,경상남도 창원시 성산구 성주동 169,성주동170 공영주차장,35.192906,128.721782,24시간,1899-2100,2021-11-22
5137,주왕산면 복지회관,경상북도 청송군 주왕산면 주산지리 950,복지회관 앞,36.35754,129.16173,24시간,1899-2100,2021-11-22
5138,금오산도립공원 대주차장,경상북도 구미시 남통동 161-16,금오산도립공원 대주차장,36.12047,128.32268,24시간,1899-2100,2021-11-23
5139,도로교통공단 경북지부,경상북도 구미시 인의동 998-1,도로교통공단 경북지부,36.09623,128.43202,24시간,1899-2100,2021-11-23
5140,경상북도 교통문화연수원,경상북도 구미시 구평동 693-2,경상북도 교통문화연수원,36.08553,128.42845,24시간,1899-2100,2021-11-23
5141,금오공과대학교,경상북도 구미시 양호동 1,공동실험실습관,36.14545066,128.3885374,24시간,1899-2100,2021-11-23
5142,금오공과대학교(글로벌관),경상북도 구미시 거의동 468,글로벌관 주차장,36.14720186,128.3920114,24시간,1899-2100,2021-11-23
5143,옥성면 행정복지센터,경상북도 구미시 옥성면 주아리 965-19,입구좌측면 지상변압기 옆2면,36.29544236,128.2784927,24시간,1899-2100,2021-11-23
5144,선산보건소,경상북도 구미시 선산읍 동부리 544-1,치매안심센터 좌측 1면,36.24424341,128.2999548,24시간,1899-2100,2021-11-23
5145,경북북부제1교도소,경상북도 청송군 진보면 광덕리 42,교정아파트 주차장,36.54872,129.05208,24시간,1899-2100,2021-11-23
5146,구미경찰서,경상북도 구미시 신평동 188-2,민원동 우측 2면,36.11779253,128.3650752,24시간,1899-2100,2021-11-23
5147,청송군 산림조합,경상북도 청송군 청송읍 금곡리 853-3,산림조합 주차장 내,36.42913,129.05429,24시간,1899-2100,2021-11-23
5148,선주원남동행정복지센터,경상북도 구미시 봉곡동 541-1,봉곡로4길 화진전자 건물 측1면,36.14249393,128.3103085,24시간,1899-2100,2021-11-23
5149,금오산도립공원 야영주차장,경상북도 구미시 남통동 299,남통동 344-1 금오산도립공원 야영,36.11162602,128.3158912,24시간,1899-2100,2021-11-23
5150,공덕면 행정복지센터,전북특별자치도 김제시 공덕면 마현리 743-2,센터 앞 주차장,35.89156144,126.913271,24시간,1899-2100,2021-11-23
5151,김제시 농업기술센터,전북특별자치도 김제시 교동 136,농업기술센터 주차장,35.79353573,126.8766208,24시간,1899-2100,2021-11-23
5152,정천면행정복지센터,전북특별자치도 진안군 정천면 봉학리 547,주차장,35.87296342,127.4288928,24시간,1899-2100,2021-11-23
5153,동진강낙농축협,전북특별자치도 김제시 금구면 옥성리 761,낙농축협 주차장,35.78428213,127.0037994,24시간,1899-2100,2021-11-23
5154,진안교육지원청,전북특별자치도 진안군 진안읍 군상리 222-1,주차장,35.7945,127.4363,24시간,1899-2100,2021-11-23
5155,경남도립거창대학,경상남도 거창군 거창읍 대평리 1396,열정관 앞 주차장,35.67518927,127.9114667,24시간,1899-2100,2021-11-24
5156,해양환경공단마산지사,경상남도 창원시 마산합포구 월영동 730,주창장 입구 우측,35.17660394,128.5688541,09~18시,1899-2100,2021-11-24
5157,경화로8번길 공영주차장,경상남도 창원시 진해구 경화동 185,경화동 행정복지센터 공영주차장,35.1542132,128.6866137,24시간,1899-2100,2021-11-25
5159,황새울국민체육센터,경기도 성남시 분당구 수내동 43,B1,37.38283846,127.1168682,24시간,1899-2100,2021-11-25
5160,경기상상캠퍼스,경기도 수원시 권선구 서둔동 103-25,실외주차장,37.26665728,126.9832948,24시간,1899-2100,2021-11-25
5161,계산택지3 공영주차장,인천광역시 계양구 계산동 1076-4,계산택지3 공영주차장,37.53529844,126.7362245,24시간,1899-2100,2021-11-29
5162,청천천공영주차장,인천광역시 부평구 청천동 113,청천천공영주차장,37.51672925,126.7150668,24시간,1899-2100,2021-11-29
5163,삼산동 해돋이 공영주차장,인천광역시 부평구 삼산동 428-2,1층 입구 우측,37.51689554,126.7332239,24시간,1899-2100,2021-11-29
5164,양천구청 지하주차장,서울특별시 양천구 신정동 321-4,지하 1층,37.517105,126.866302,24시간,1899-2100,2021-11-30
5166,수원구치소,경기도 수원시 팔달구 우만동 182,고객주차장,37.28315789,127.035704,24시간,1899-2100,2021-12-01
5167,SK렌터카 본사,서울특별시 종로구 관철동 7-3,주차타워 5층,37.56947437,126.987209,24시간,1899-2100,2021-12-02
